0	baptism	0.14987397667382552
0	baptist	0.14987397667382552
0	brother	0.14987397667382552
0	brothers	0.14987397667382552
0	child	0.14987397667382552
0	christ	0.14987397667382552
0	church	0.14987397667382552
0	confirmation	0.14987397667382552
0	father	0.14987397667382552
0	feast	0.14987397667382552
0	firmness	0.14987397667382552
0	gentleness	0.14987397667382552
0	god	0.14987397667382552
0	gospel	0.14987397667382552
0	grace	0.14987397667382552
0	group	0.14987397667382552
0	holy	0.14987397667382552
0	humility	0.14987397667382552
0	italy	0.14987397667382552
0	jesus	0.14987397667382552
0	john	0.14987397667382552
0	jordan	0.14987397667382552
0	joy	0.14987397667382552
0	life	0.14987397667382552
0	lord	0.14987397667382552
0	mankind	0.14987397667382552
0	manner	0.14987397667382552
0	mission	0.14987397667382552
0	morning	0.14987397667382552
0	people	0.14987397667382552
0	plan	0.14987397667382552
0	prayer	0.14987397667382552
0	river	0.14987397667382552
0	sacrament	0.14987397667382552
0	servant	0.14987397667382552
0	side	0.14987397667382552
0	sinner	0.14987397667382552
0	sister	0.14987397667382552
0	sisters	0.14987397667382552
0	spirit	0.14987397667382552
0	time	0.14987397667382552
0	voice	0.14987397667382552
0	work	0.14987397667382552
0	bank	0.14987397667382552
0	cf	0.14987397667382552
0	day	0.14987397667382552
0	disciple	0.14987397667382552
0	faith	0.14987397667382552
0	foreigner	0.14987397667382552
0	gesture	0.14987397667382552
0	hand	0.14987397667382552
0	jn	0.14987397667382552
0	lamb	0.14987397667382552
0	message	0.14987397667382552
0	messiah	0.14987397667382552
0	midst	0.14987397667382552
0	migrant	0.14987397667382552
0	migrants	0.14987397667382552
0	mt	0.14987397667382552
0	saint	0.14987397667382552
0	scene	0.14987397667382552
0	sign	0.14987397667382552
0	sin	0.14987397667382552
0	sunday	0.14987397667382552
0	today	0.14987397667382552
0	woe	0.14987397667382552
0	world	0.14987397667382552
0	call	0.14987397667382552
0	churches	0.14987397667382552
0	circumstance	0.14987397667382552
0	cooperation	0.14987397667382552
0	covenant	0.14987397667382552
0	family	0.14987397667382552
0	fisherman	0.14987397667382552
0	galilee	0.14987397667382552
0	generosity	0.14987397667382552
0	heart	0.14987397667382552
0	kingdom	0.14987397667382552
0	lake	0.14987397667382552
0	land	0.14987397667382552
0	light	0.14987397667382552
0	living	0.14987397667382552
0	love	0.14987397667382552
0	man	0.14987397667382552
0	mary	0.14987397667382552
0	pagan	0.14987397667382552
0	paul	0.14987397667382552
0	place	0.14987397667382552
0	preaching	0.14987397667382552
0	rome	0.14987397667382552
0	salvation	0.14987397667382552
0	thinking	0.14987397667382552
0	victim	0.14987397667382552
0	week	0.14987397667382552
0	word	0.14987397667382552
0	year	0.14987397667382552
0	ability	0.14987397667382552
0	community	0.14987397667382552
0	condition	0.14987397667382552
0	consumption	0.14987397667382552
